Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Inequality Index
Costa Rica,1977,8.90447443155173,2205025,..,43.2003402709961,..,..,15.9817250582348,30.8689102619549,36.3347734077479,67.2036836697028,4.1902404526167,,,
Costa Rica,1978,6.2676868244256,2264510,..,..,..,..,16.7868347048052,28.1811893823121,36.0314506577728,64.21264004008489,6.00712709994902,,,
Costa Rica,1979,4.93912395498313,2326490,..,46.8539695739746,..,..,18.0520694061125,26.922831792551,37.1933582101753,64.1161900027263,9.18841043700977,,,
Costa Rica,1980,0.751895403326316,2390633,..,47.2580413818359,..,..,18.2205259065481,26.4778828613999,36.8190209161774,63.2969037775773,18.135170796071,,,
Costa Rica,1981,-2.26165550729665,2456637,47.5,46.8585205078125,25.9,44.4,15.7374343442829,43.2683564589034,48.1761803892269,91.4445368481303,37.0563415239514,,,
Costa Rica,1982,-7.28556884666179,2524806,..,45.874698638916,..,..,14.5550336360716,45.083898499245,42.1648716786651,87.2487701779101,90.1213328504166,,,
Costa Rica,1983,2.86299270239464,2595153,..,43.5196685791016,..,..,15.1005304916714,36.0372426806069,36.7828696042192,72.82011228482611,32.6237081487831,,,
Costa Rica,1984,8.02410790730326,2667595,..,41.8402099609375,..,..,15.6447206904569,34.3819953144238,33.9715319650404,68.3535272794642,11.9474270118864,,,
Costa Rica,1985,0.721601729268301,2741894,..,40.2524681091309,..,..,15.7513295789507,30.7232020242543,32.476134272569,63.1993362968233,15.0574196445756,,,
Costa Rica,1986,5.53625084315689,2817216,34.4,40.8488616943359,13.9,28.6,15.3909107536602,31.3409925326254,30.4952199961635,61.8362125287889,11.8350618936099,,,
Costa Rica,1987,4.76453327969497,2892699,..,41.3447799682617,..,..,14.9900855224729,31.6323145191391,35.7664864652094,67.3988009843485,16.8424201630394,,,
Costa Rica,1988,3.43214737968853,2968103,..,41.2856903076172,..,..,15.6199355640774,34.0243172983118,35.8111732393061,69.8354905376179,20.8325332309203,,,
Costa Rica,1989,5.66597554871299,3043827,45.5,42.0558280944824,10.6,21.5,16.9714684322324,34.8511554182602,38.7318045778141,73.5829599960743,16.509808768739,,,
Costa Rica,1990,3.55306336572285,3121706,45.2,43.4332618713379,10.4,20.8,18.1598510771488,34.1902683361643,41.0948958578585,75.2851641940228,19.0397526635649,,,
Costa Rica,1991,2.26565496296193,3202176,46.6,44.8811492919922,12.4,24.5,13.1929164489477,33.4061064318297,38.0335692718234,71.43967570365311,28.7092913706618,,,
Costa Rica,1992,9.2011037327736,3284258,45.6,47.1140098571777,9.9,21.2,12.1100290283559,35.2817522363199,40.8144832451509,76.09623548147081,21.791168790061,,,
Costa Rica,1993,7.09719123999687,3367434,45.9,48.1326904296875,8.5,17.4,12.771781238667,36.0372238835064,43.3151129433635,79.3523368268699,9.77860078293777,,,
Costa Rica,1994,4.51902837637206,3451122,46.7,49.2834396362305,7,14.7,13.2978782889928,35.884658668301,42.1126493277202,77.99730799602119,13.5344687273427,,,
Costa Rica,1995,4.15395304333353,3535176,45.7,50.395580291748,7.1,15.3,12.9266885376626,38.1292145023082,41.6451600466317,79.7743745489399,23.1864981102567,,,
Costa Rica,1996,1.35045949139338,3619013,46.5,49.8226509094238,8.2,17.6,13.0629276640645,40.0119930195513,44.0451709865534,84.0571640061047,17.5114524814591,0.618176877498627,68.3417053222656,
Costa Rica,1997,5.4761657765486,3701711,45.6,50.8841705322266,6.7,15.1,12.623995050026,41.609068314288,46.0041297835824,87.6131980978704,13.2480440791191,,,
Costa Rica,1998,7.15530857859194,3782838,45.6,58.2732391357422,5.2,11.9,12.7302429987193,43.9628410453671,48.0751801912515,92.03802123661859,11.6592997742233,0.633012652397156,69,
Costa Rica,1999,4.21481117123987,3862101,47.6,63.5928115844727,6.8,14,13.2871099173988,42.5578657574203,44.980748010317,87.5386137677373,10.0452817292494,,,
Costa Rica,2000,3.86871808953644,3937739,47.4,61.4872283935547,6.9,14.8,13.727826175647,42.9303221707385,43.5946013423319,86.5249235130704,10.9615496593622,0.537079811096191,64.6766204833984,
Costa Rica,2001,3.49116989434005,4008947,51.5,65.9425735473633,5.1,11.5,14.2963123765465,40.5085725030293,40.3441862150797,80.852758718109,11.2556157091172,,,
Costa Rica,2002,3.41687639041064,4075705,51.8,67.3254776000977,4.7,10.5,14.6890642516559,39.2245352070616,41.1894091289423,80.41394433600391,9.16752048509119,0.554997205734253,66.1691513061523,
Costa Rica,2003,4.31717986636224,4138784,49.3,..,4.7,10.5,14.4974654373008,40.6717129184331,42.6559946171311,83.3277075355642,9.44758091616984,0.526866555213928,65.6716384887695,
Costa Rica,2004,4.42459959654504,4200078,48.4,79.9783020019531,4.7,9.8,13.9764073002574,42.2076534629626,43.0488237336246,85.2564771965872,12.3148150178852,0.50290322303772,64.4230804443359,
Costa Rica,2005,3.97666636818026,4261240,47.5,81.3713302612305,3.3,8.5,13.5128811924967,43.4645223606983,45.7581415316241,89.2226638923224,13.7982949108987,0.497263669967651,63.6363639831543,
Costa Rica,2006,7.3266954325067,4321340,49.3,88.2225570678711,3.3,8.2,13.1650410564006,43.3140351086932,46.5005195049998,89.81455461369299,11.4705968149052,0.38971409201622,62.6794242858887,
Costa Rica,2007,8.21513198348715,4380248,49.3,89.6610488891602,1.8,5.9,12.8052686650694,40.5821375084213,45.8744583355135,86.45659584393479,9.35724456417157,0.354344755411148,59.8086128234863,
Costa Rica,2008,4.73817487754022,4440056,48.6,90.4756698608398,2.4,5.7,13.5774747362871,38.8064606509756,47.5950520603498,86.40151271132541,13.4244635507284,0.453689336776733,62.980770111084,
Costa Rica,2009,-0.873455942787785,4499791,50.6,96.7777709960938,2.5,6.1,15.7481281178918,34.6323050259288,35.1270126992247,69.7593177251535,7.84270167700654,0.578809499740601,66.3507080078125,
Costa Rica,2010,5.36034352634111,4555962,48,99.9538497924805,1.5,4.1,16.6207106449752,32.8294113467273,34.6826783373797,67.512089684107,5.66275708420021,0.535760879516602,65.4028472900391,
Costa Rica,2011,4.40315923970431,4609833,48.8,102.432029724121,1.8,4.8,16.9618362201618,32.4724708770444,36.1666756303572,68.63914650740159,4.87799830970702,0.443259000778198,63.3802833557129,
Costa Rica,2012,4.88259241025739,4663934,48.4,105.198959350586,1.7,4.4,16.7900477033521,31.6513173356963,35.3972219594013,67.0485392950976,4.49545314354605,0.528911471366882,66.1971817016602,
Costa Rica,2013,2.49476611209954,4716147,49.2,110.994750976562,1.6,4.3,17.1301891401507,30.5916493612524,33.4747612266918,64.0664105879442,5.23133614174428,0.563855290412903,66.6666641235352,
Costa Rica,2014,3.54210987765977,4767119,48.6,115.650009155273,1.5,4.3,17.0113032501812,31.3629152835975,33.8283267696393,65.19124205323679,4.51920098516954,0.583374798297882,72.5961532592773,
Costa Rica,2015,3.65208096802883,4818038,48.4,117.916282653809,1.6,4.4,16.9602419140685,29.9956578647983,30.7579040747227,60.753561939521,0.801982005099623,0.492798924446106,69.0476226806641,
Costa Rica,2016,4.20432325175899,4866998,48.7,119.994560241699,1.3,4.1,16.7086790790549,31.2600963003845,30.9183818764451,62.1784781768296,-0.0174788505908217,0.431041657924652,66.1904754638672,
Costa Rica,2017,4.1576989627609,4913177,48.3,123.834991455078,1.2,3.1,16.3581746478518,32.7626831479863,32.3092705958953,65.07195374388161,1.62590692991732,0.42886871099472,66.6666641235352,
Costa Rica,2018,2.6159044043379,4957818,48,128.475006103516,1.5,4,16.1957338928329,33.7385107761536,33.2068312404824,66.945342016636,2.22111461526581,0.467835366725922,68.0952377319336,
Costa Rica,2019,2.41751181762513,4999553,48.2,137.016326904297,1.1,3.5,16.7512009792355,34.3253215593308,31.4352084583314,65.7605300176622,2.09604635327807,0.529464185237885,70,
Costa Rica,2020,-4.27335432161462,5034320,49.2,135.900039672852,2.3,6,17.7047320692606,31.9064976578059,28.2333885931474,60.139886250953296,0.724911478131376,0.498832434415817,67.1428604125977,
Costa Rica,2021,7.93576224743147,5059988,48.7,141.202713012695,1.2,3.7,16.5307979779817,36.1763570269654,34.6052852757431,70.78164230270849,1.72647755109241,0.423667222261429,63.8095245361328,
Costa Rica,2022,4.55149177958398,5081765,47.2,133.159164428711,0.9,3.3,15.3958787283636,42.4051961144394,39.822336420875,82.2275325353144,8.27477490232654,0.435932785272598,64.6226425170898,
Costa Rica,2023,5.11192183224598,5105525,46.7,..,0.9,3,14.873493459823,38.9156320351491,33.5563670450278,72.4719990801769,0.525193508693455,0.389316648244858,60.3773574829102,
Costa Rica,2024,..,..,..,..,..,..,..,..,..,,-0.41345934225229,,,
El Salvador,1975,2.92353188852029,4120449,..,30.6194400787354,..,..,11.1924924531085,33.0467256307069,38.2162474674518,71.26297309815871,19.0884996543863,,,
El Salvador,1976,5.04926017375946,4210310,..,32.4696998596191,..,..,12.020890441833,35.5438334073293,36.8168761138318,72.36070952116111,7.03468963198825,,,
El Salvador,1977,6.78006172824861,4301256,..,33.0828094482422,..,..,11.2291099104884,38.1651038820147,37.4729729853764,75.6380768673911,11.8202775391489,,,
El Salvador,1978,5.32276583472789,4394114,..,34.5453605651855,..,..,12.5973477921713,30.2663684957608,39.5299172623691,69.7962857581299,13.2751232921383,,,
El Salvador,1979,-4.18026543326904,4480388,..,36.1808013916016,..,..,13.1630311800023,36.971510808615,37.1412744148143,74.1127852234293,14.0560247361062,,,
El Salvador,1980,-15.8368642948659,4540382,..,32.5046501159668,..,..,13.9889650132896,34.1615472518312,33.244916933735,67.4064641855662,17.3669682564025,,,
El Salvador,1981,-5.72099045152937,4570599,..,..,..,..,15.8291623513812,26.6786904062207,33.5878020721633,60.266492478383995,14.7971516299733,,,
El Salvador,1982,-6.30847137584757,4622477,..,..,..,..,15.778233696972,22.7774029988505,28.4703372342539,51.2477402331044,11.7288868654679,,,
El Salvador,1983,1.53902528398682,4707367,..,34.7355918884277,..,..,15.8294479515124,24.488517653611,29.9092833859779,54.3978010395889,13.3143177303524,,,
El Salvador,1984,1.3352580295922,4798003,..,35.3392295837402,..,..,16.0361979957088,21.7541390935109,28.53653595502,50.2906750485309,11.5071695057309,,,
El Salvador,1985,0.614316239316253,4894706,..,..,..,..,15.4905211036635,22.3237661736285,29.8867720357441,52.2105382093726,22.3283750554416,,,
El Salvador,1986,0.19467303778427,4992769,..,..,..,..,14.1810965517812,24.6681623109932,29.0459604134325,53.7141227244257,31.9350161472763,,,
El Salvador,1987,2.50816921310606,5092441,..,..,..,..,13.745705014328,18.9923042325584,26.102317967114,45.0946221996724,24.8645003373125,,,
El Salvador,1988,1.878176962178,5195833,..,39.2017707824707,..,..,12.7316725061338,15.8106819288381,22.2850224827441,38.095704411582204,19.7611617858858,,,
El Salvador,1989,0.964059196617328,5298979,48.7,38.6046295166016,19.4,32.7,12.1941341726699,13.2377881757104,23.6905076472332,36.928295822943596,17.6340799385345,,,
El Salvador,1990,4.83290057793786,5399726,..,..,..,..,9.88078042377644,18.4969874111351,31.1186403671826,49.6156277783177,23.9991651130861,,,
El Salvador,1991,1.49408756791307,5495077,53.8,38.0269012451172,22.1,39.2,10.1763833980054,17.2257733996931,30.5276575266685,47.7534309263616,14.4026748806266,,,
El Salvador,1992,7.02196331575217,5585609,..,39.8050308227539,..,..,9.82984086436313,16.132915555964,32.5423302679381,48.6752458239021,11.2144813801987,,,
El Salvador,1993,5.81831555719015,5659957,..,41.7185516357422,..,..,9.26497093859631,19.372303140119,34.1549873469171,53.527290487036105,18.5066883302714,,,
El Salvador,1994,4.6920617266787,5714129,..,..,..,..,9.26564813011044,19.9227229684048,35.225925673205,55.148648641609796,10.5858066526451,,,
El Salvador,1995,4.73408140229732,5762131,49.8,..,13.3,29.7,9.77007249908487,21.5545012590357,37.8062530767527,59.3607543357884,10.0296564501018,,,
El Salvador,1996,0.811461899328009,5805286,51,..,15.3,30.8,10.9275816752271,21.1409878973678,34.140868831963,55.2818567293308,9.78892040179966,-0.870225965976715,22.1105518341064,
El Salvador,1997,3.13797006665828,5844578,..,..,..,..,10.883207860637,26.0218365312193,37.535256223719,63.5570927549383,4.49013627855204,,,
El Salvador,1998,2.65227730016461,5880781,54.4,50.8613204956055,21,34.4,11.8270781858379,24.3865859021675,36.4857048487858,60.8722907509533,2.54705977554151,-0.690760374069214,29,
El Salvador,1999,2.16203373722973,5913900,52.1,51.994499206543,17.3,30.4,12.5114219469937,24.3964014453133,36.5940881748165,60.99048962012979,0.514827130192979,,,
El Salvador,2000,1.12790697674419,5943366,51.5,54.5617980957031,12.9,25.7,13.0857417139691,26.8272702258496,41.8828186786415,68.7100889044911,2.27128756828723,-0.803453266620636,26.8656711578369,
El Salvador,2001,0.879613659882722,5968060,51.3,56.9338912963867,14.1,27.5,13.8066587499504,25.0092920568115,40.8814464794137,65.8907385362252,3.7508205747202,,,
El Salvador,2002,1.57291844759789,5986631,51.9,60.4803886413574,14.7,27.7,14.0156943156484,25.5130894550755,40.4060013216952,65.9190907767707,1.86552503610077,-0.566521048545837,35.3233833312988,
El Salvador,2003,1.56539303147618,5998599,50.4,63.9578285217285,15.8,28.4,13.8076841187215,25.9234207599485,42.3135617186615,68.23698247861,2.1203909173333,-0.516855239868164,37.8109436035156,
El Salvador,2004,0.889404485692197,6004671,47.8,67.6739273071289,11.5,24.1,13.7705773417978,25.9062104819237,43.8760536948454,69.7822641767691,4.45194392395045,-0.490908056497574,37.019229888916,
El Salvador,2005,2.68083009363194,6005578,48.5,67.4190521240234,11.3,24.2,13.9948292284665,25.2665668798476,44.4492447952102,69.7158116750578,4.69094870903769,-0.505208492279053,37.7990417480469,
El Salvador,2006,4.3369986028604,6002319,45.7,67.1278762817383,7.7,21,14.3343485486463,25.9396783352886,47.5158891717381,73.4555675070267,4.03712359429612,-0.691741585731506,29.6650714874268,
El Salvador,2007,1.84760220587859,6009824,45.2,66.9662094116211,5.1,16.8,14.3442032712684,25.5670345496495,52.05402148515,77.6210560347995,4.57808572377153,-0.722936034202576,27.2727279663086,
El Salvador,2008,2.15440298282768,6029297,46.9,65.724853515625,7.7,21.3,14.7107143035844,26.7405871721015,53.925386767807,80.6659739399085,6.70792293515939,-0.694341421127319,28.365385055542,
El Salvador,2009,-2.10876837627522,6048279,45.8,66.2814865112305,7.4,20.7,16.1016997299112,23.9512044914048,42.1199866830439,66.0711911744487,1.05595029731201,-0.783321619033813,26.5402851104736,
El Salvador,2010,2.15419536693635,6068249,43.5,67.6990127563477,6.3,19.9,15.7115815766764,26.9466693264064,46.5906183461333,73.53728767253969,1.17933576873673,-0.865749895572662,22.748815536499,
El Salvador,2011,3.77358499834686,6090127,42.3,69.2876663208008,5.3,18.4,15.7558896813119,28.9817775582263,50.2948661442788,79.2766437025051,5.1289237668161,-0.751709401607513,26.2910804748535,
El Salvador,2012,2.88770010188691,6113975,41.8,70.3625183105469,4.6,16.1,15.7574411476586,28.5710611774443,49.077510444844,77.6485716222883,1.72973481581383,-0.728603363037109,28.6384983062744,
El Salvador,2013,2.18295232499635,6138839,43.4,73.2414321899414,3.6,14.2,16.3058820533528,29.7248960481943,50.7262984426328,80.4511944908271,0.757669184522973,-0.637214183807373,33.8028182983398,
El Salvador,2014,1.7293998423459,6162955,41.6,72.4806365966797,3.4,13.7,15.9541672881589,29.5528752334192,48.5515505143743,78.1044257477935,1.14134467538233,-0.469334870576859,37.019229888916,
El Salvador,2015,2.40000008852115,6183676,40.6,70.6981887817383,2.3,11.5,16.497441787438,29.4861730232304,47.0740977138215,76.5602707370519,-0.731384487387957,-0.616807520389557,30.4761905670166,
El Salvador,2016,2.53906241135864,6200800,40,69.1290283203125,2.6,12,16.3164393340948,28.4585905008509,44.3605028722982,72.8190933731491,0.60404908699661,-0.757978737354279,24.761905670166,
El Salvador,2017,2.24761908134138,6213533,38,66.9067306518555,2.2,9.7,16.1331092000982,29.0297643758665,45.2748868157855,74.304651191652,1.0123540331558,-0.873291909694672,20.4761905670166,
El Salvador,2018,2.4124442237792,6219807,38.6,67.7265930175781,1.8,9,16.1096582163919,28.9343737810256,46.69924310697,75.6336168879956,1.09033000581892,-0.930314421653748,17.619047164917,
El Salvador,2019,2.43747159065784,6222318,38.8,66.0821228027344,1.4,6.6,16.0320209633966,29.9559096080003,46.0861034911466,76.0420130991469,0.0753241350024612,-0.866013646125793,19.5238094329834,
El Salvador,2020,-7.893101359867,6234673,..,66.2030334472656,..,..,19.6968523573714,24.5267982788944,41.9327086708139,66.4595069497083,-0.371590212324095,-0.777085423469543,23.3333339691162,
El Salvador,2021,11.9047617015957,6255782,39,66.0354766845703,3.6,8.7,19.3467717333594,28.7814953892726,53.0635805908039,81.8450759800765,3.46692585313082,-0.866383194923401,21.4285717010498,
El Salvador,2022,2.79955216943868,6280319,38.8,65.3314666748047,3.4,8.6,17.9519033465337,31.665057776255,56.4896845532766,88.1547423295316,7.19861615609867,-0.742217719554901,24.056604385376,
El Salvador,2023,3.51097706608982,6309624,..,65.7442016601562,..,..,18.0116664050222,31.1262002574112,49.7966816421397,80.9228818995509,4.04554694222477,-0.369357317686081,39.1509437561035,
El Salvador,2024,..,..,..,..,..,..,..,..,..,,0.853782292567288,,,
Guatemala,1975,1.94999082158344,6128731,..,11.8805599212647,..,..,6.86524589264654,21.7230313502839,23.5332839628075,45.2563153130914,13.1592443798582,,,
Guatemala,1976,7.38726562476302,6262404,..,13.0562496185303,..,..,6.81052817398446,21.5723995339427,27.5834408822559,49.1558404161986,10.72499999925,,,
Guatemala,1977,7.80922068405067,6401515,..,13.7539100646973,..,..,6.46838768475914,24.4557969361994,26.256729267157,50.7125262033564,12.3245796860999,,,
Guatemala,1978,4.99668981954586,6561534,..,17.9915599822998,..,..,7.15909441705616,21.4756359675935,27.2625448139378,48.7381807815313,8.28797624957705,,,
Guatemala,1979,4.71345609171885,6727797,..,18.6080303192139,..,..,7.0697995807435,21.3484767667697,25.8511278112268,47.199604577996496,11.3433858811608,,,
Guatemala,1980,3.75997816033124,6900212,..,18.6050491333008,..,..,7.95816568723267,22.1864013098608,24.9190856359552,47.105486945816,10.8238432335411,,,
Guatemala,1981,0.646858610432233,7075648,..,19.2075004577637,..,..,7.90008685796967,17.0897478795325,23.6015094881844,40.6912573677169,11.4330679503505,,,
Guatemala,1982,-3.53008900954855,7240241,..,18.3636493682861,..,..,7.74348999920236,14.7871967920338,18.6876213842247,33.474818176258495,0.307385561437016,,,
Guatemala,1983,-2.57209144433914,7419642,..,18.8667297363281,..,..,7.60220960874212,12.9944745637801,14.5524844396692,27.546959003449302,4.53867815133257,,,
Guatemala,1984,0.496697752643456,7630682,..,19.2751407623291,..,..,7.66525863077868,13.0021117951203,15.1510030079092,28.1531148030295,3.4067501183779,,,
Guatemala,1985,-0.609338955584263,7849693,..,19.6730995178223,..,..,6.95355063062774,11.9482295185845,12.9840160733461,24.9322455919306,18.6867912971238,,,
Guatemala,1986,0.143049595525113,8070818,54.1,20.9331607818604,49.7,69.9,7.0962242259362,16.051899759743,14.5921194936727,30.6440192534157,36.9311212965017,,,
Guatemala,1987,3.54398330651921,8296485,..,..,..,..,7.90243369436923,15.8489083812073,22.2940550458823,38.1429634270896,12.3232132755045,,,
Guatemala,1988,3.89238706354786,8532099,..,..,..,..,7.98150473540535,16.103675330358,21.9362386547453,38.0399139851033,10.8327037689913,,,
Guatemala,1989,3.94258951982349,8775546,58.8,..,37,55.3,7.89542578633733,17.3074488681037,22.4740972824037,39.7815461505074,11.3871321997957,,,
Guatemala,1990,3.10256317557587,9024773,..,..,..,..,6.58421335494863,21.0275209423808,24.8419645279651,45.8694854703459,41.2218671380974,,,
Guatemala,1991,3.65824875006811,9272584,..,23.4026603698731,..,..,5.4225664497941,17.9526059616575,21.5676502615202,39.5202562231777,33.1664219167534,,,
Guatemala,1992,4.83833884688683,9522266,..,..,..,..,6.42488304503928,18.0659894300903,27.2962596372204,45.3622490673107,10.0459179984089,,,
Guatemala,1993,3.92713194504024,9779761,..,24.8781299591064,..,..,6.35631122172758,17.703031106822,26.0758970457648,43.7789281525868,11.8196901746257,,,
Guatemala,1994,4.03374149641458,10043718,..,25.8069400787354,..,..,5.57324957201488,17.5199449479992,24.850947749203,42.3708926972022,10.8553211494391,,,
