COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,Year,Value
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2023.0,472.0
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Branches excluding headquarters, Deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2004.0,93.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2005.0,112.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2006.0,132.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2007.0,170.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2008.0,143.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2009.0,131.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2010.0,123.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2011.0,136.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2012.0,141.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2013.0,151.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2014.0,133.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2015.0,89.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2016.0,85.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2017.0,94.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2018.0,88.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2019.0,68.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2020.0,58.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2021.0,49.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2022.0,42.0
Paraguay,"Branches excluding headquarters, Other deposit takers",Number,2023.0,49.0
Paraguay,"Deposit accounts, Commercial banks",Number,2005.0,200423.0
Paraguay,"Deposit accounts, Commercial banks",Number,2006.0,252883.0
Paraguay,"Deposit accounts, Commercial banks",Number,2007.0,253052.0
Paraguay,"Deposit accounts, Commercial banks",Number,2008.0,319250.0
Paraguay,"Deposit accounts, Commercial banks",Number,2009.0,443971.0
Paraguay,"Deposit accounts, Commercial banks",Number,2010.0,544355.0
Paraguay,"Deposit accounts, Commercial banks",Number,2011.0,661215.0
Paraguay,"Deposit accounts, Commercial banks",Number,2012.0,771502.0
Paraguay,"Deposit accounts, Commercial banks",Number,2013.0,865884.0
Paraguay,"Deposit accounts, Commercial banks",Number,2014.0,956618.0
Paraguay,"Deposit accounts, Commercial banks",Number,2015.0,1124549.0
Paraguay,"Deposit accounts, Commercial banks",Number,2016.0,1240014.0
Paraguay,"Deposit accounts, Commercial banks",Number,2017.0,3258182.0
Paraguay,"Deposit accounts, Commercial banks",Number,2018.0,4131210.0
Paraguay,"Deposit accounts, Commercial banks",Number,2019.0,4269178.0
Paraguay,"Deposit accounts, Commercial banks",Number,2020.0,4571103.0
Paraguay,"Deposit accounts, Commercial banks",Number,2021.0,5105961.0
Paraguay,"Deposit accounts, Commercial banks",Number,2022.0,5888787.0
Paraguay,"Deposit accounts, Commercial banks",Number,2023.0,7453605.0
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Deposit accounts, Deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Depositors, Commercial banks",Number,2005.0,200423.0
Paraguay,"Depositors, Commercial banks",Number,2006.0,212883.0
Paraguay,"Depositors, Commercial banks",Number,2007.0,253052.0
Paraguay,"Depositors, Commercial banks",Number,2008.0,319250.0
Paraguay,"Depositors, Commercial banks",Number,2009.0,443971.0
Paraguay,"Depositors, Commercial banks",Number,2010.0,544355.0
Paraguay,"Depositors, Commercial banks",Number,2011.0,661215.0
Paraguay,"Depositors, Commercial banks",Number,2012.0,771502.0
Paraguay,"Depositors, Commercial banks",Number,2013.0,865884.0
Paraguay,"Depositors, Commercial banks",Number,2014.0,956618.0
Paraguay,"Depositors, Commercial banks",Number,2015.0,1124549.0
Paraguay,"Depositors, Commercial banks",Number,2016.0,1240014.0
Paraguay,"Depositors, Commercial banks",Number,2017.0,1517428.0
Paraguay,"Depositors, Commercial banks",Number,2018.0,2623481.0
Paraguay,"Depositors, Commercial banks",Number,2019.0,2591649.0
Paraguay,"Depositors, Commercial banks",Number,2020.0,2846512.0
Paraguay,"Depositors, Commercial banks",Number,2021.0,3184492.0
Paraguay,"Depositors, Commercial banks",Number,2022.0,3754710.0
Paraguay,"Depositors, Commercial banks",Number,2023.0,5015296.0
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Depositors, Deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Loan accounts, Commercial banks",Number,2019.0,3096377.0
Paraguay,"Loan accounts, Commercial banks",Number,2020.0,2649948.0
Paraguay,"Loan accounts, Commercial banks",Number,2021.0,2948232.0
Paraguay,"Loan accounts, Commercial banks",Number,2022.0,3175694.0
Paraguay,"Loan accounts, Commercial banks",Number,2023.0,4021451.0
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Loan accounts, Deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Loan accounts, Non-deposit taking microfinance institutions",Number,2014.0,
