COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,year,value
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2015,21.075
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2016,111.5638007385402
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2016,19.496875
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2017,109.1737914129717
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2017,19.446875
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2018,126.1301036835256
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2018,23.01953125
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2019,128.5633424364586
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2019,24.0546875
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2020,126.380198876726
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2020,24.11171875
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2021,118.6118313177991
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2021,23.01640625
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2022,121.4715152392692
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2022,23.909375
Peru,Number of automated teller machines (ATMs),"Per 100,000 adults",2023,128.1236655416905
Peru,Number of automated teller machines (ATMs),"Per 1,000 square km",2023,25.5546875
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2004,69.66554905198797
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2005,77.10401220232463
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2006,88.8138553947077
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2007,106.2397333146638
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2008,126.090037520425
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2009,115.121010119579
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2010,121.520659577756
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2011,132.8386529457716
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2012,147.4324231392047
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2013,157.4470535380421
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2014,161.3038068886416
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2015,157.669437983375
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2016,153.986521594386
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2017,150.7336468256795
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2018,150.9427823937015
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2019,158.6847857330516
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2020,148.0927126088971
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2021,147.5007632408242
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2022,159.1020840199943
Peru,"Number of borrowers, Commercial banks","Per 1,000 adults",2023,154.3816139288873
Peru,Number of commercial bank branches,"Per 100,000 adults",2004,4.159330217491642
Peru,Number of commercial bank branches,"Per 1,000 square km",2004,0.61328125
Peru,Number of commercial bank branches,"Per 100,000 adults",2005,4.284992673288075
Peru,Number of commercial bank branches,"Per 1,000 square km",2005,0.6421875
Peru,Number of commercial bank branches,"Per 100,000 adults",2006,4.457977705180992
Peru,Number of commercial bank branches,"Per 1,000 square km",2006,0.678125
Peru,Number of commercial bank branches,"Per 100,000 adults",2007,5.126693670630601
Peru,Number of commercial bank branches,"Per 1,000 square km",2007,0.790625
Peru,Number of commercial bank branches,"Per 100,000 adults",2008,6.629810055941897
Peru,Number of commercial bank branches,"Per 1,000 square km",2008,1.0359375
Peru,Number of commercial bank branches,"Per 100,000 adults",2009,6.743160899618621
Peru,Number of commercial bank branches,"Per 1,000 square km",2009,1.0671875
Peru,Number of commercial bank branches,"Per 100,000 adults",2010,6.844196545435667
Peru,Number of commercial bank branches,"Per 1,000 square km",2010,1.096875
Peru,Number of commercial bank branches,"Per 100,000 adults",2011,7.103254368501437
Peru,Number of commercial bank branches,"Per 1,000 square km",2011,1.153125
Peru,Number of commercial bank branches,"Per 100,000 adults",2012,7.727113496146987
Peru,Number of commercial bank branches,"Per 1,000 square km",2012,1.27109375
Peru,Number of commercial bank branches,"Per 100,000 adults",2013,7.889922278174765
Peru,Number of commercial bank branches,"Per 1,000 square km",2013,1.315625
Peru,Number of commercial bank branches,"Per 100,000 adults",2014,8.207846128150667
Peru,Number of commercial bank branches,"Per 1,000 square km",2014,1.38828125
Peru,Number of commercial bank branches,"Per 100,000 adults",2015,8.345421688018211
Peru,Number of commercial bank branches,"Per 1,000 square km",2015,1.43359375
Peru,Number of commercial bank branches,"Per 100,000 adults",2016,8.16745728279023
Peru,Number of commercial bank branches,"Per 1,000 square km",2016,1.42734375
Peru,Number of commercial bank branches,"Per 100,000 adults",2017,7.719181780766115
Peru,Number of commercial bank branches,"Per 1,000 square km",2017,1.375
Peru,Number of commercial bank branches,"Per 100,000 adults",2018,7.33279713591988
Peru,Number of commercial bank branches,"Per 1,000 square km",2018,1.33828125
Peru,Number of commercial bank branches,"Per 100,000 adults",2019,6.655731336268759
Peru,Number of commercial bank branches,"Per 1,000 square km",2019,1.2453125
Peru,Number of commercial bank branches,"Per 100,000 adults",2020,6.101367214020729
Peru,Number of commercial bank branches,"Per 1,000 square km",2020,1.1640625
Peru,Number of commercial bank branches,"Per 100,000 adults",2021,5.407002120084323
Peru,Number of commercial bank branches,"Per 1,000 square km",2021,1.04921875
Peru,Number of commercial bank branches,"Per 100,000 adults",2022,5.179725767456748
Peru,Number of commercial bank branches,"Per 1,000 square km",2022,1.01953125
Peru,Number of commercial bank branches,"Per 100,000 adults",2023,4.763019789015458
Peru,Number of commercial bank branches,"Per 1,000 square km",2023,0.95
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2004,711.8915674798873
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2005,418.4281791960999
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2006,478.4503001225636
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2007,559.1378806025466
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2008,671.4588627035835
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2009,696.739321345777
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2010,811.6884155148771
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2011,931.2586889740936
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012,942.2311591411136
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013,1037.509084069511
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014,1179.200745163422
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015,1294.185255809232
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016,1425.677681021498
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017,1474.598234131906
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018,1573.625628130271
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019,1781.362524240808
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020,2250.438602310264
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021,2579.249721487052
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022,2914.168371808574
Peru,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023,3080.031815092051
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2004,332.2252029872363
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2005,231.5972336254114
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2006,262.993104720567
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2007,305.3019536451653
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2008,365.6153751195028
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2009,368.9485437586221
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2010,421.7660074496447
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2011,475.376539856572
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2012,542.532844269265
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2013,616.6390777074416
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2014,705.0006799071188
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2015,769.1599966963955
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2016,846.9396153105268
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2017,880.2668065008143
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2018,925.2957058532116
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2019,993.4562970650812
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2020,1118.269639154496
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2021,1213.355834729001
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2022,1320.288322984995
Peru,"Number of depositors, Commercial banks","Per 1,000 adults",2023,1434.569660770367
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2004,98.73089562672124
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2005,113.0196531032574
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2006,132.6184681895557
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2007,180.8732481728048
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2008,232.7004831311583
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2009,191.6715348075943
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2010,201.2616915597505
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2011,220.1895279165597
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2012,239.9713275171488
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2013,252.9926067586367
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2014,255.7173629802398
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2015,255.526033531586
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2016,251.1719764750408
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2017,245.0291539460984
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2018,247.0512245749814
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2019,247.3157443871808
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2020,222.7794667781784
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2021,223.4317811667473
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2022,249.0644343596573
Peru,"Number of loan accounts, Commercial banks","Per 1,000 adults",2023,242.970452591071
Peru,Number of other deposit taker branches,"Per 1,000 square km",2004,0.27109375
Peru,Number of other deposit taker branches,"Per 1,000 square km",2005,0.27578125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2006,0.28671875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2007,0.2828125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2008,0.3578125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2009,0.4671875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2010,0.52421875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2011,0.5546875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2012,0.57890625
Peru,Number of other deposit taker branches,"Per 1,000 square km",2013,0.6546875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2014,0.65234375
Peru,Number of other deposit taker branches,"Per 1,000 square km",2015,0.6828125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2016,0.7703125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2017,0.83359375
Peru,Number of other deposit taker branches,"Per 1,000 square km",2018,0.825
Peru,Number of other deposit taker branches,"Per 1,000 square km",2019,0.86953125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2020,0.81875
Peru,Number of other deposit taker branches,"Per 1,000 square km",2021,0.7984375
Peru,Number of other deposit taker branches,"Per 1,000 square km",2022,0.80703125
Peru,Number of other deposit taker branches,"Per 1,000 square km",2023,0.78125
Suriname,"Borrowers, Commercial banks",Number,2004,
Suriname,"Borrowers, Commercial banks",Number,2005,
Suriname,"Borrowers, Commercial banks",Number,2006,
Suriname,"Borrowers, Commercial banks",Number,2007,
Suriname,"Borrowers, Commercial banks",Number,2008,
